YEAR,REGION,SPECIES_CD,abundance,var,n,nm,N,NM
2007,FLA KEYS,CAN SUFF,90665.50621321726,3459499642.540478,317,614,16893,3823793.000748641
2007,FLA KEYS,CAR HIPP,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,CEN ARGI,3510.6587789022524,12331812.077209903,317,614,16893,3823793.000748641
2007,FLA KEYS,CHA CAPI,2441923.348612529,52417442673.951004,317,614,16893,3823793.000748641
2007,FLA KEYS,CHA FABE,658472.4059932765,74824112511.14894,317,614,16893,3823793.000748641
2007,FLA KEYS,CHA OCEL,1856621.6390728247,23169306745.556255,317,614,16893,3823793.000748641
2007,FLA KEYS,CHA SEDE,2199924.708931009,25260349241.5897,317,614,16893,3823793.000748641
2007,FLA KEYS,CHA STRI,445768.26847695006,4550100522.440679,317,614,16893,3823793.000748641
2007,FLA KEYS,CHI ANTE,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,CHI SCHO,891.267681314614,793912.4459152708,317,614,16893,3823793.000748641
2007,FLA KEYS,CHR CYAN,11340061.174110139,2709259920382.9946,317,614,16893,3823793.000748641
2007,FLA KEYS,CHR ENCH,27500.457227168983,175424104.86806485,317,614,16893,3823793.000748641
2007,FLA KEYS,CHR INSO,3223638.711561531,701529272948.4287,317,614,16893,3823793.000748641
2007,FLA KEYS,CHR MULT,7672553.334758186,7560064256206.817,317,614,16893,3823793.000748641
2007,FLA KEYS,CHR SCOT,2282384.4983688695,345742298566.0872,317,614,16893,3823793.000748641
2007,FLA KEYS,CLE PARR,16640700.971660571,17450250667971.58,317,614,16893,3823793.000748641
2007,FLA KEYS,DIO HOLO,98840.57620373621,689027962.8437067,317,614,16893,3823793.000748641
2007,FLA KEYS,DIO HYST,73929.39095535435,679942514.6016389,317,614,16893,3823793.000748641
2007,FLA KEYS,DIO SPE.,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,DIP ARGE,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,DIP HOLB,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,DOR MEGA,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,ECH NEUC,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,ELO SAUR,5347.606087887684,28580848.052949756,317,614,16893,3823793.000748641
2007,FLA KEYS,EMM ATLA,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,ENC NIGR,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,EQU LANC,7871.573568179266,20197864.962789245,317,614,16893,3823793.000748641
2007,FLA KEYS,EQU PUNC,356525.1511332314,112790923069.14839,317,614,16893,3823793.000748641
2007,FLA KEYS,EUC ARGE,3510.6587789022524,12331812.077209903,317,614,16893,3823793.000748641
2007,FLA KEYS,EUC GULA,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,FIS TABA,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,GER CINE,170043.38999246716,20651117276.22827,317,614,16893,3823793.000748641
2007,FLA KEYS,GRA LORE,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,GYM FUNE,8961.34658242121,30892858.749277197,317,614,16893,3823793.000748641
2007,FLA KEYS,GYM MILI,15842.434374166138,44170014.80143776,317,614,16893,3823793.000748641
2007,FLA KEYS,GYM MORI,77974.90260552512,335453061.2271687,317,614,16893,3823793.000748641
2007,FLA KEYS,GYM NIGR,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,GYM SAXI,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,GYM VICI,1895.7122110501314,3606286.156135704,317,614,16893,3823793.000748641
2007,FLA KEYS,HAL BIVI,16592380.634044023,2990427925085.8706,317,614,16893,3823793.000748641
2007,FLA KEYS,HAL CAUD,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,HAL CYAN,25228.28030120829,157615283.55134487,317,614,16893,3823793.000748641
2007,FLA KEYS,HAL GARN,14269067.605149876,601524562598.4474,317,614,16893,3823793.000748641
2007,FLA KEYS,HAL MACU,8721462.406633962,382653087660.7396,317,614,16893,3823793.000748641
2007,FLA KEYS,HAL PICT,66487.11446048085,1019253606.6257609,317,614,16893,3823793.000748641
2007,FLA KEYS,HAL POEY,1207433.4548436922,36234901464.62467,317,614,16893,3823793.000748641
2007,FLA KEYS,HAL RADI,664327.136017415,4886635213.263634,317,614,16893,3823793.000748641
2007,FLA KEYS,HET CRUE,46175.24143920904,465929734.09829116,317,614,16893,3823793.000748641
2007,FLA KEYS,HET LONG,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,HIP EREC,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,HOL ADSC,426369.82537943457,7793212299.775408,317,614,16893,3823793.000748641
2007,FLA KEYS,HOL BERM,800818.0850910881,15806347829.35045,317,614,16893,3823793.000748641
2007,FLA KEYS,HOL CILI,1133911.6883676306,12144339702.516886,317,614,16893,3823793.000748641
2007,FLA KEYS,HOL RUFU,234342.0841574246,4097810634.0737066,317,614,16893,3823793.000748641
2007,FLA KEYS,HOL SPE.,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,HOL TOWN,41561.12917556264,179587890.72482726,317,614,16893,3823793.000748641
2007,FLA KEYS,HOL TRIC,1785805.8372911038,22681034484.283333,317,614,16893,3823793.000748641
2007,FLA KEYS,LAB BUCC,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,LAB FILA,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,LAB GOBI,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,LAB SPE.,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,LAC BICA,32186.669089513503,154206822.49201536,317,614,16893,3823793.000748641
2007,FLA KEYS,LAC TRIG,45736.722855737855,250074025.04562896,317,614,16893,3823793.000748641
2007,FLA KEYS,LAC TRIQ,262882.71270363976,1961137973.066121,317,614,16893,3823793.000748641
2007,FLA KEYS,LAG RHOM,3112.363331574842,9685249.32606586,317,614,16893,3823793.000748641
2007,FLA KEYS,MAL PLUM,122385.52622222724,1277051372.803916,317,614,16893,3823793.000748641
2007,FLA KEYS,MAN BIRO,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,MIC CHRY,360666.89401416766,5213292829.358056,317,614,16893,3823793.000748641
2007,FLA KEYS,MON CILI,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,MON TUCK,85840.45206410243,493964941.8139393,317,614,16893,3823793.000748641
2007,FLA KEYS,MUL MART,543535.079305369,24994229324.26531,317,614,16893,3823793.000748641
2007,FLA KEYS,MUR RETI,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,MYR JACO,58172.11775989902,1368207402.272242,317,614,16893,3823793.000748641
2007,FLA KEYS,NEO MARI,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,ODO DENT,94879.56940237,830725668.317476,317,614,16893,3823793.000748641
2007,FLA KEYS,OGC SPE.,1124157.3411527278,1251394148939.2236,317,614,16893,3823793.000748641
2007,FLA KEYS,OPI AURI,1548414.8044498092,716200439973.3607,317,614,16893,3823793.000748641
2007,FLA KEYS,OPI MACR,27964.112963998206,782438338.3843936,317,614,16893,3823793.000748641
2007,FLA KEYS,OPI SPE.,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,OPI WHIT,4401.926460216867,13125724.523125175,317,614,16893,3823793.000748641
2007,FLA KEYS,ORT CHRY,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,PAG PAGR,7021.317557804505,49327248.30883961,317,614,16893,3823793.000748641
2007,FLA KEYS,PAR ACUM,486426.3365163101,24516223812.359314,317,614,16893,3823793.000748641
2007,FLA KEYS,PAR ALBI,3510.6587789022524,12331812.077209903,317,614,16893,3823793.000748641
2007,FLA KEYS,PAR BAIR,1782.535362629228,1509517.2448704753,317,614,16893,3823793.000748641
2007,FLA KEYS,PAR UMBR,17016.947566142968,290050478.15702677,317,614,16893,3823793.000748641
2007,FLA KEYS,PEM SCHO,165895.67259387896,10993122553.053074,317,614,16893,3823793.000748641
2007,FLA KEYS,PHA XENU,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,POM ARCU,3179583.8246807503,48664998251.369705,317,614,16893,3823793.000748641
2007,FLA KEYS,POM PARU,879652.7589105248,24760273472.783157,317,614,16893,3823793.000748641
2007,FLA KEYS,PRI AREN,18242.627960508737,90500787.25734787,317,614,16893,3823793.000748641
2007,FLA KEYS,PRI OPHR,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,PRO ACUL,10531.976336706757,110986308.69488911,317,614,16893,3823793.000748641
2007,FLA KEYS,PSE MACU,2971986.0245088926,107349113139.39096,317,614,16893,3823793.000748641
2007,FLA KEYS,REM REMO,3510.6587789022524,12331812.077209903,317,614,16893,3823793.000748641
2007,FLA KEYS,SAR CORU,30537.2929901725,509285263.39685863,317,614,16893,3823793.000748641
2007,FLA KEYS,SAR VEXI,12287.471218713621,84917882.13041231,317,614,16893,3823793.000748641
2007,FLA KEYS,SCO CARI,4199.992844899724,17687202.40706365,317,614,16893,3823793.000748641
2007,FLA KEYS,SCO PLUM,23237.97553423007,76300665.16834278,317,614,16893,3823793.000748641
2007,FLA KEYS,SER PHOE,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,SPH SPEN,39626.33227555428,265233979.2850371,317,614,16893,3823793.000748641
2007,FLA KEYS,SPH TEST,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,STE ADUS,994174.2821668426,43106947368.58234,317,614,16893,3823793.000748641
2007,FLA KEYS,STE DIEN,371830.6440176317,10256008595.26466,317,614,16893,3823793.000748641
2007,FLA KEYS,STE HISP,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,STE LEUC,1169097.8928207392,13664813489.815073,317,614,16893,3823793.000748641
2007,FLA KEYS,STE PART,95760801.51119578,42260749183008.24,317,614,16893,3823793.000748641
2007,FLA KEYS,STE PLAN,1948928.6949750492,37565996149.0848,317,614,16893,3823793.000748641
2007,FLA KEYS,STE SPE.,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,STE VARI,4289986.55208034,83317966862.49228,317,614,16893,3823793.000748641
2007,FLA KEYS,SYA MICR,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,SYN FOET,268.3386567398838,73450.5139457065,317,614,16893,3823793.000748641
2007,FLA KEYS,SYN INTE,21448.732895355675,99014425.50308111,317,614,16893,3823793.000748641
2007,FLA KEYS,SYN SCOV,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,SYN SYNO,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,THA BIFA,74233975.85072155,13628870192370.328,317,614,16893,3823793.000748641
2007,FLA KEYS,XYR MART,128622.91885406294,2530714464.2149253,317,614,16893,3823793.000748641
2007,FLA KEYS,XYR NOVA,24574.611452315763,604258791.7832853,317,614,16893,3823793.000748641
2007,FLA KEYS,XYR SPE.,25008.352396126644,187097940.0744741,317,614,16893,3823793.000748641
2007,FLA KEYS,XYR SPLE,1048724.811791127,33970381623.56007,317,614,16893,3823793.000748641
2008,FLA KEYS,ABU SAXA,4533835.269902622,506616299336.6169,376,735,16893,3823793.000748641
2008,FLA KEYS,ACA POLY,7099.796933186669,35658241.68107295,376,735,16893,3823793.000748641
2008,FLA KEYS,ACA QUAD,118861.10666478288,559040515.7414966,376,735,16893,3823793.000748641
2008,FLA KEYS,ACA SOLA,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,AHL EGMO,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,ALB VULP,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,ALU MONO,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,ALU SCHO,12469.275768484376,40292586.700294,376,735,16893,3823793.000748641
2008,FLA KEYS,ALU SCRI,105273.61999051487,602119626.2943649,376,735,16893,3823793.000748641
2008,FLA KEYS,ALU SPE.,8151.689958921444,23151961.09858574,376,735,16893,3823793.000748641
2008,FLA KEYS,AMB PINO,2426.975584926515,1234368.4113011977,376,735,16893,3823793.000748641
2008,FLA KEYS,ANT OCEL,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,APO AURO,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,APO BINO,3289.265882935443,10822733.727482857,376,735,16893,3823793.000748641
2008,FLA KEYS,APO MACU,16513.053974225844,51987538.70177541,376,735,16893,3823793.000748641
2008,FLA KEYS,APO PHEN,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,APO PSEU,95388.71060512787,6197344545.983015,376,735,16893,3823793.000748641
2008,FLA KEYS,APO QUAD,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,APO TOWN,7406.905926954781,27797571.176347263,376,735,16893,3823793.000748641
2008,FLA KEYS,ARC PROB,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,ARC RHOM,22568.79506746249,220598364.417908,376,735,16893,3823793.000748641
2008,FLA KEYS,AST GUTT,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,AST PUNC,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,AST SPE.,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,AST STEL,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,AUL MACU,541578.2043963776,3884868054.080286,376,735,16893,3823793.000748641
2008,FLA KEYS,BAL CAPR,389082.69318275934,11791367122.661615,376,735,16893,3823793.000748641
2008,FLA KEYS,BAL SPE.,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,BAL VETU,69914.94269835833,552043027.4235623,376,735,16893,3823793.000748641
2008,FLA KEYS,BOT LUNA,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,BOT OCEL,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,BRO BARB,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,CAL BAJO,13688.221014314917,39850906.57822412,376,735,16893,3823793.000748641
2008,FLA KEYS,CAL CALA,2341705.1930917706,60565159262.09474,376,735,16893,3823793.000748641
2008,FLA KEYS,CAL NODO,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,CAL PENN,50602.796384731744,908001679.5566411,376,735,16893,3823793.000748641
2008,FLA KEYS,CAL PROR,29237.306162767596,176800657.5777561,376,735,16893,3823793.000748641
2008,FLA KEYS,CAL SPE.,69552.27579655992,876486445.1279974,376,735,16893,3823793.000748641
2008,FLA KEYS,CAN MACR,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,CAN PULL,45973.74721789816,196009686.1557568,376,735,16893,3823793.000748641
2008,FLA KEYS,CAN ROST,2404511.654557665,16908735028.37962,376,735,16893,3823793.000748641
2008,FLA KEYS,CAN SUFF,112573.6355259306,1527653732.257888,376,735,16893,3823793.000748641
2008,FLA KEYS,CAR HIPP,3971.3293860262443,13182977.41805753,376,735,16893,3823793.000748641
2008,FLA KEYS,CEN ARGI,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,CHA CAPI,2869429.8470875463,38641252216.18485,376,735,16893,3823793.000748641
2008,FLA KEYS,CHA FABE,804683.6447263159,299954512009.57465,376,735,16893,3823793.000748641
2008,FLA KEYS,CHA OCEL,2324200.519755197,22810056624.174877,376,735,16893,3823793.000748641
2008,FLA KEYS,CHA SEDE,2286611.296451264,26146650341.641445,376,735,16893,3823793.000748641
2008,FLA KEYS,CHA STRI,674092.9417698464,5603982528.1791315,376,735,16893,3823793.000748641
2008,FLA KEYS,CHI ANTE,96557.58407254422,4240034508.075918,376,735,16893,3823793.000748641
2008,FLA KEYS,CHI SCHO,41148.63648046127,472687581.68992996,376,735,16893,3823793.000748641
2008,FLA KEYS,CHR CYAN,9594423.685820945,1537996919332.1887,376,735,16893,3823793.000748641
2008,FLA KEYS,CHR ENCH,47197.20615778672,2179837437.311074,376,735,16893,3823793.000748641
2008,FLA KEYS,CHR INSO,1143955.5286921605,196409816050.3418,376,735,16893,3823793.000748641
2008,FLA KEYS,CHR MULT,6762975.457944105,4204810975421.2954,376,735,16893,3823793.000748641
2008,FLA KEYS,CHR SCOT,1760308.8803381566,218569570622.27228,376,735,16893,3823793.000748641
2008,FLA KEYS,CLE PARR,14500395.504158456,19987337852353.445,376,735,16893,3823793.000748641
2008,FLA KEYS,DIO HOLO,58624.98177931705,288027850.0465145,376,735,16893,3823793.000748641
2008,FLA KEYS,DIO HYST,24633.00874728736,72184147.38052921,376,735,16893,3823793.000748641
2008,FLA KEYS,DIO SPE.,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,DIP ARGE,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,DIP HOLB,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,DOR MEGA,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,ECH NEUC,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,ELO SAUR,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,EMM ATLA,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,ENC NIGR,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,EQU LANC,4553.074023635531,12425128.216923064,376,735,16893,3823793.000748641
2008,FLA KEYS,EQU PUNC,17255.26446568177,53724854.98622927,376,735,16893,3823793.000748641
2008,FLA KEYS,EUC ARGE,8235.280088038675,67899349.79545762,376,735,16893,3823793.000748641
2008,FLA KEYS,EUC GULA,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,FIS TABA,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,GER CINE,43190.1319249634,197262602.00635916,376,735,16893,3823793.000748641
2008,FLA KEYS,GRA LORE,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,GYM FUNE,32611.436301110476,114526572.43582168,376,735,16893,3823793.000748641
2008,FLA KEYS,GYM MILI,3960.2429128593703,11272608.413653431,376,735,16893,3823793.000748641
2008,FLA KEYS,GYM MORI,76310.62752206443,271794350.1598927,376,735,16893,3823793.000748641
2008,FLA KEYS,GYM NIGR,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,GYM SAXI,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,GYM VICI,7842.339906570974,23054532.20485104,376,735,16893,3823793.000748641
2008,FLA KEYS,HAL BIVI,28804430.623814598,6575337490840.548,376,735,16893,3823793.000748641
2008,FLA KEYS,HAL CAUD,351738.11081493343,57746593191.34305,376,735,16893,3823793.000748641
2008,FLA KEYS,HAL CYAN,16267.837469313887,50978315.52569666,376,735,16893,3823793.000748641
2008,FLA KEYS,HAL GARN,18204286.12409163,2079646215749.5193,376,735,16893,3823793.000748641
2008,FLA KEYS,HAL MACU,13006569.047356056,1035041823894.3812,376,735,16893,3823793.000748641
2008,FLA KEYS,HAL PICT,44420.75717711899,257788037.9347969,376,735,16893,3823793.000748641
2008,FLA KEYS,HAL POEY,2664004.315579457,231828827150.39932,376,735,16893,3823793.000748641
2008,FLA KEYS,HAL RADI,1082193.8226735557,9261912124.96401,376,735,16893,3823793.000748641
2008,FLA KEYS,HET CRUE,39471.19059522533,911497478.3750052,376,735,16893,3823793.000748641
2008,FLA KEYS,HET LONG,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,HIP EREC,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,HOL ADSC,631208.3461424038,18633110108.94813,376,735,16893,3823793.000748641
2008,FLA KEYS,HOL BERM,658067.7841740684,7108304629.663727,376,735,16893,3823793.000748641
2008,FLA KEYS,HOL CILI,1312070.062156279,11642683514.413315,376,735,16893,3823793.000748641
2008,FLA KEYS,HOL RUFU,148602.92829190544,2339697057.218064,376,735,16893,3823793.000748641
2008,FLA KEYS,HOL SPE.,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,HOL TOWN,66733.30095486967,467640919.50993156,376,735,16893,3823793.000748641
2008,FLA KEYS,HOL TRIC,2238330.785966863,27516580839.47274,376,735,16893,3823793.000748641
2008,FLA KEYS,LAB BUCC,670.977029923927,449874.68617057265,376,735,16893,3823793.000748641
2008,FLA KEYS,LAB FILA,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,LAB GOBI,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,LAB SPE.,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,LAC BICA,35467.81458420641,130226818.82825747,376,735,16893,3823793.000748641
2008,FLA KEYS,LAC TRIG,89577.2785367163,419721497.78255105,376,735,16893,3823793.000748641
2008,FLA KEYS,LAC TRIQ,255517.0445391064,1647562538.98886,376,735,16893,3823793.000748641
2008,FLA KEYS,LAG RHOM,1263.8081407000873,1602394.4894402064,376,735,16893,3823793.000748641
2008,FLA KEYS,MAL PLUM,161562.6777605154,1211765265.7222261,376,735,16893,3823793.000748641
2008,FLA KEYS,MAN BIRO,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,MIC CHRY,248599.5077272175,3595702114.6485186,376,735,16893,3823793.000748641
2008,FLA KEYS,MON CILI,509.29581789406507,263217.04657855834,376,735,16893,3823793.000748641
2008,FLA KEYS,MON TUCK,111829.79020212172,545600160.0269338,376,735,16893,3823793.000748641
2008,FLA KEYS,MUL MART,647803.3958226057,45775104687.313934,376,735,16893,3823793.000748641
2008,FLA KEYS,MUR RETI,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,MYR JACO,11521.192280710533,99757148.17298606,376,735,16893,3823793.000748641
2008,FLA KEYS,NEO MARI,4117.640044019337,16974837.448864404,376,735,16893,3823793.000748641
2008,FLA KEYS,ODO DENT,289970.1816354715,34538284158.678894,376,735,16893,3823793.000748641
2008,FLA KEYS,OGC SPE.,2058820.0220096686,4243709362216.1006,376,735,16893,3823793.000748641
2008,FLA KEYS,OPI AURI,745460.3261336061,18508580126.93972,376,735,16893,3823793.000748641
2008,FLA KEYS,OPI MACR,33213.04849075235,146411600.4505028,376,735,16893,3823793.000748641
2008,FLA KEYS,OPI SPE.,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,OPI WHIT,3289.265882935443,10822733.727482857,376,735,16893,3823793.000748641
2008,FLA KEYS,ORT CHRY,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,PAG PAGR,10735.632478782833,115167919.6596666,376,735,16893,3823793.000748641
2008,FLA KEYS,PAR ACUM,593491.6483459674,21906631416.558216,376,735,16893,3823793.000748641
2008,FLA KEYS,PAR ALBI,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,PAR BAIR,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,PAR UMBR,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,PEM SCHO,24169.935274881493,84189916.2268544,376,735,16893,3823793.000748641
2008,FLA KEYS,PHA XENU,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,POM ARCU,3268033.1101386566,29446326350.74714,376,735,16893,3823793.000748641
2008,FLA KEYS,POM PARU,651844.0983546124,6664881395.64923,376,735,16893,3823793.000748641
2008,FLA KEYS,PRI AREN,56950.17088151935,1165742478.4920623,376,735,16893,3823793.000748641
2008,FLA KEYS,PRI OPHR,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,PRO ACUL,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,PSE MACU,3753678.507705403,87924525387.26122,376,735,16893,3823793.000748641
2008,FLA KEYS,REM REMO,45304.85633216036,1143437887.6376207,376,735,16893,3823793.000748641
2008,FLA KEYS,SAR CORU,670.977029923927,449874.68617057265,376,735,16893,3823793.000748641
2008,FLA KEYS,SAR VEXI,6868.639664103395,34641033.94991197,376,735,16893,3823793.000748641
2008,FLA KEYS,SCO CARI,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,SCO PLUM,19830.624908160444,56868406.996572286,376,735,16893,3823793.000748641
2008,FLA KEYS,SER PHOE,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,SPH SPEN,67338.56892004909,565351545.6947871,376,735,16893,3823793.000748641
2008,FLA KEYS,SPH TEST,7727.295588352694,30022502.794813283,376,735,16893,3823793.000748641
2008,FLA KEYS,STE ADUS,704804.8525876711,19651774331.75659,376,735,16893,3823793.000748641
2008,FLA KEYS,STE DIEN,224689.28378758227,3419160864.100147,376,735,16893,3823793.000748641
2008,FLA KEYS,STE HISP,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,STE LEUC,1479679.3022465422,17000871484.304438,376,735,16893,3823793.000748641
2008,FLA KEYS,STE PART,123400753.77228537,53761797301511.086,376,735,16893,3823793.000748641
2008,FLA KEYS,STE PLAN,2397771.3790457295,53299013063.64359,376,735,16893,3823793.000748641
2008,FLA KEYS,STE SPE.,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,STE VARI,4687800.399736158,70511768079.0582,376,735,16893,3823793.000748641
2008,FLA KEYS,SYA MICR,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,SYN FOET,21802.02133267806,86857641.89188498,376,735,16893,3823793.000748641
2008,FLA KEYS,SYN INTE,15825.90882309893,50011672.818413116,376,735,16893,3823793.000748641
2008,FLA KEYS,SYN SCOV,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,SYN SYNO,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,THA BIFA,71849669.79467463,8928968044722.418,376,735,16893,3823793.000748641
2008,FLA KEYS,XYR MART,22263.211579012837,199478817.3964583,376,735,16893,3823793.000748641
2008,FLA KEYS,XYR NOVA,43793.154213897,450802885.0405458,376,735,16893,3823793.000748641
2008,FLA KEYS,XYR SPE.,85381.16320054274,2249325813.928048,376,735,16893,3823793.000748641
2008,FLA KEYS,XYR SPLE,1098725.904211781,46422943074.536995,376,735,16893,3823793.000748641
2009,FLA KEYS,ABU SAXA,3698184.3801763146,651996019569.0232,516,1005,16893,3823793.000748641
2009,FLA KEYS,ACA POLY,9042.484667267257,20020697.40308942,516,1005,16893,3823793.000748641
2009,FLA KEYS,ACA QUAD,68411.04427195943,194322878.54557776,516,1005,16893,3823793.000748641
2009,FLA KEYS,ACA SOLA,0,0,516,1005,16893,3823793.000748641
2009,FLA KEYS,AHL EGMO,0,0,516,1005,16893,3823793.000748641
2009,FLA KEYS,ALB VULP,0,0,516,1005,16893,3823793.000748641
2009,FLA KEYS,ALU MONO,4592.559912023072,21115845.748166893,516,1005,16893,3823793.000748641
2009,FLA KEYS,ALU SCHO,21259.538566933683,75878467.50658908,516,1005,16893,3823793.000748641
2009,FLA KEYS,ALU SCRI,179804.60176485378,1602096474.1620061,516,1005,16893,3823793.000748641
2009,FLA KEYS,ALU SPE.,6888.839868034608,26264605.69730675,516,1005,16893,3823793.000748641
2009,FLA KEYS,AMB PINO,1232.2129371825854,1520410.0186262396,516,1005,16893,3823793.000748641
2009,FLA KEYS,ANT OCEL,0,0,516,1005,16893,3823793.000748641
2009,FLA KEYS,APO AURO,0,0,516,1005,16893,3823793.000748641
2009,FLA KEYS,APO BINO,35221.52635253678,414588250.9922986,516,1005,16893,3823793.000748641
2009,FLA KEYS,APO MACU,22371.87829399001,95780013.17987476,516,1005,16893,3823793.000748641
2009,FLA KEYS,APO PHEN,0,0,516,1005,16893,3823793.000748641
2009,FLA KEYS,APO PSEU,53316.06066844217,351399645.0048528,516,1005,16893,3823793.000748641
2009,FLA KEYS,APO QUAD,0,0,516,1005,16893,3823793.000748641
2009,FLA KEYS,APO TOWN,4592.559912023072,21115845.748166893,516,1005,16893,3823793.000748641
2009,FLA KEYS,ARC PROB,6461.527453691882,41020041.72161992,516,1005,16893,3823793.000748641
2009,FLA KEYS,ARC RHOM,12923.054907383765,167047834.2744593,516,1005,16893,3823793.000748641
2009,FLA KEYS,AST GUTT,4592.559912023072,21115845.748166893,516,1005,16893,3823793.000748641
2009,FLA KEYS,AST PUNC,0,0,516,1005,16893,3823793.000748641
2009,FLA KEYS,AST SPE.,2296.279956011536,5278961.437041723,516,1005,16893,3823793.000748641
